stack_height,top_etd_gap_days,same_vessel,same_port,weight_ok,weight_rank_inc,weight_rank_top,block_occ,days_until_dep,unsafe_count,intra_vessel_rank,unsafe_rank_count,rank_gap_to_top,unsafe_x_height,min_height_pct,hours_until_load,same_group_in_stack,initial_below_count,reshuffles
2,1.7251,0,0,1,3,3,0.6322,0.9026,0,0,0,-9,0,0.3442,11.98,0,0,0
2,0.0,1,0,1,3,1,0.6375,2.1662,1,0,0,-11,2,0.4874,42.3,0,1,0
2,4.1085,0,0,1,3,1,0.6067,0.5772,0,6,1,4,0,0.4358,4.09,0,0,0
2,2.9467,0,0,1,3,3,0.5685,0.7229,0,0,0,0,0,0.2558,7.66,0,0,0
2,-1.4371,0,0,1,3,1,0.5991,0.6849,1,0,0,-11,2,0.2386,6.75,0,0,0
2,1.3953,0,0,1,3,2,0.5769,0.7115,0,0,0,-1,0,0.2509,7.39,0,0,0
2,-1.4371,0,1,1,3,2,0.5856,1.8447,1,0,0,-7,2,0.3321,34.59,0,0,0
2,1.3705,0,0,1,2,2,0.6102,0.8024,0,1,0,-6,0,0.2955,9.57,0,0,0
2,1.3705,0,0,1,2,2,0.6278,0.9073,0,1,0,-6,0,0.3458,12.09,1,0,0
2,20.7329,0,1,1,2,2,0.6231,0.7859,0,1,0,-3,0,0.2885,9.17,0,0,0
1,15.2788,0,0,0,2,3,0.5264,1.0257,0,1,0,1,0,0.0027,14.93,0,0,0
2,17.9021,0,0,1,2,1,0.6269,0.781,0,1,0,-10,0,0.2864,9.06,0,0,0
2,1.7251,0,0,1,2,1,0.62,0.9178,0,1,0,-7,0,0.3496,12.34,0,0,0
2,1.3705,0,0,0,2,3,0.62,0.8743,0,1,0,1,0,0.3287,11.29,0,0,1
2,7.6155,0,1,0,2,3,0.5639,0.7271,0,1,0,-5,0,0.2584,7.76,0,0,0
2,3.9059,0,0,1,2,2,0.6233,1.8062,0,1,0,-9,0,0.3149,33.66,0,0,0
2,15.2187,0,0,0,2,3,0.5954,0.8232,0,1,0,1,0,0.3035,10.07,0,0,0
2,0.0,1,1,1,2,2,0.6289,0.8091,0,1,0,0,0,0.2982,9.73,1,0,0
2,5.5934,0,1,1,2,1,0.6111,0.9258,0,1,0,1,0,0.3539,12.53,0,0,1
2,14.3044,0,0,1,1,1,0.6325,0.9381,0,2,0,2,0,0.3592,12.83,0,0,0
2,17.9021,0,0,0,1,2,0.6022,0.8883,1,2,0,1,2,0.3373,11.63,0,1,0
2,2.3598,0,0,0,1,3,0.6317,0.9789,0,2,0,2,0,0.3817,13.81,0,0,0
2,15.2187,0,0,0,1,2,0.6358,1.6842,0,2,0,-5,0,0.2846,30.73,0,0,0
2,7.6155,0,0,0,1,2,0.61,0.9624,1,2,0,1,2,0.3731,13.41,0,1,0
2,0.0,1,1,0,1,2,0.6108,1.0049,0,2,1,1,0,0.3953,14.43,0,0,0
2,0.0,1,1,1,1,1,0.5009,0.4927,0,2,0,0,0,0.2142,2.14,1,0,0
1,9.5589,0,0,1,1,1,0.5009,1.0308,0,2,0,2,0,0.0054,15.05,0,0,0
1,15.6458,0,0,1,1,1,0.5108,2.9546,0,2,0,0,0,0.1726,61.22,0,0,1
2,13.0918,0,0,0,1,3,0.6231,0.6643,0,2,0,2,0,0.2247,6.26,0,0,0
2,-1.4371,0,0,0,1,2,0.6139,0.6721,1,2,0,-2,2,0.2301,6.44,0,0,0
2,-0.8348,0,0,0,1,2,0.61,0.9266,1,2,1,1,2,0.3544,12.55,0,0,0
1,15.6458,0,0,0,1,2,0.575,1.4863,0,2,0,-2,0,0.0054,25.98,0,0,1
2,2.6714,0,0,0,1,2,0.625,0.6618,0,2,0,-14,0,0.2236,6.2,0,0,0
1,22.3317,0,1,0,1,3,0.5028,1.0277,0,2,0,2,0,0.0043,14.98,0,0,0
1,30.7105,0,0,0,1,2,0.525,2.8187,0,2,0,2,0,0.1629,57.96,0,0,1
2,7.0527,0,0,1,3,2,0.6192,2.0007,0,9,0,9,0,0.4277,38.33,0,0,0
2,15.6458,0,0,1,3,3,0.61,1.0062,0,9,0,6,0,0.3958,14.46,0,0,0
2,-1.4371,0,0,1,3,1,0.612,0.6744,1,9,1,1,2,0.2311,6.5,0,0,0
2,-1.4371,0,1,1,3,3,0.6267,0.9089,1,9,0,0,2,0.3464,12.13,0,0,0
2,0.0,1,1,1,3,2,0.6333,0.9372,0,9,0,-1,0,0.3587,12.81,0,0,0
2,21.3999,0,0,1,3,3,0.6278,0.7796,0,9,0,-3,0,0.2859,9.02,0,0,0
2,-0.8348,0,0,1,3,2,0.6278,0.8654,2,9,0,-1,4,0.3249,11.08,0,0,0
2,-1.4371,0,0,1,2,1,0.6156,0.8767,2,10,0,-4,4,0.3308,11.35,0,1,0
2,-1.4371,0,0,0,2,3,0.6083,1.0088,1,10,1,7,2,0.3969,14.52,0,0,0
2,4.1385,0,0,1,2,2,0.6317,0.9398,0,10,1,9,0,0.3597,12.87,0,0,0
2,-1.4371,0,1,1,2,2,0.6208,0.9936,1,10,0,0,2,0.3881,14.16,0,0,0
2,-1.4371,0,0,1,2,2,0.6037,0.8128,1,10,1,9,2,0.2987,9.82,0,0,0
2,-1.4371,0,1,0,2,3,0.5483,2.2677,1,10,2,1,2,0.5449,44.74,0,0,1
2,21.5273,0,0,1,2,1,0.5278,0.7695,0,10,0,10,0,0.2788,8.78,0,0,0
2,16.1664,0,0,0,2,3,0.5472,0.7459,0,10,0,4,0,0.2681,8.21,0,0,0
2,-0.8348,0,0,1,2,1,0.6204,0.7894,1,10,1,8,2,0.2901,9.26,0,1,0
2,18.6954,0,0,1,1,1,0.613,0.799,0,11,0,11,0,0.2939,9.49,0,0,0
2,-0.8348,0,0,0,1,2,0.5463,0.7475,1,11,1,10,2,0.2686,8.25,0,1,0
1,20.7329,0,0,1,1,1,0.5,0.6874,0,11,0,9,0,0.0005,6.81,0,0,0
2,-1.4371,0,0,1,1,1,0.5972,0.69,1,11,1,9,2,0.2397,6.87,0,0,0
2,4.1385,0,0,1,3,3,0.5992,0.9741,0,6,0,-3,0,0.3801,13.69,0,0,0
1,6.9475,0,0,1,3,3,0.5992,1.3797,0,6,0,3,0,0.0048,23.43,0,0,1
2,12.2665,0,0,1,3,1,0.5333,0.7614,0,6,0,4,0,0.2761,8.59,0,0,0
2,0.0,1,0,1,3,1,0.5852,0.8384,0,6,1,4,0,0.3094,10.43,0,0,0
2,3.9059,0,0,1,3,3,0.5019,0.4916,0,6,0,3,0,0.2137,2.11,0,0,0
2,16.1664,0,0,1,2,1,0.6175,0.9539,0,10,0,2,0,0.3683,13.21,0,0,0
2,1.3705,0,0,1,3,2,0.6259,0.6602,0,6,0,-1,0,0.2231,6.16,0,0,0
2,15.2187,0,0,1,2,2,0.5583,0.7333,0,7,0,0,0,0.2616,7.91,0,0,0
2,-1.4371,0,0,0,2,3,0.5602,0.732,1,7,0,-5,2,0.2606,7.88,0,0,0
1,16.1664,0,0,1,2,1,0.5217,2.8667,0,7,0,5,0,0.1651,59.11,0,0,1
2,4.1385,0,0,1,1,1,0.6194,0.7911,0,8,0,-3,0,0.2907,9.3,0,0,0
2,-1.4371,0,0,0,1,2,0.6211,0.873,2,8,0,-8,4,0.3282,11.26,0,1,0
2,-1.4371,0,0,0,1,2,0.6046,0.8103,1,8,1,4,2,0.2982,9.76,0,1,0
2,2.3598,0,0,1,1,1,0.588,0.7015,0,8,0,-6,0,0.2451,7.15,0,0,0
2,2.3598,0,0,0,1,2,0.5694,0.8539,0,8,0,4,0,0.3185,10.81,0,0,0
2,14.7588,0,0,1,1,1,0.5926,0.8271,0,8,0,8,0,0.3051,10.16,0,0,0
1,3.1622,0,0,1,3,2,0.4917,0.9068,0,0,0,-13,0,0.0328,12.0,0,0,0
1,17.6034,0,0,0,2,3,0.5178,1.0109,0,4,0,1,0,0.1011,14.5,0,0,1
2,29.3929,0,1,1,1,1,0.6358,1.1512,0,5,0,5,0,0.417,9.15,0,0,0
2,15.1405,0,0,1,3,1,0.5425,0.8371,0,0,0,-14,0,0.5486,10.33,0,0,0
2,17.494,0,0,1,2,2,0.63,4.2933,0,10,0,-3,0,0.212,89.67,0,0,0
2,2.9467,0,0,1,2,1,0.6322,0.7704,0,4,0,2,0,0.2793,8.8,0,0,0
1,13.4949,0,0,1,3,3,0.5,5.1328,0,15,0,9,0,0.1097,106.85,0,0,1
2,9.5951,0,0,1,2,1,0.6192,3.6661,1,4,1,-1,2,0.3892,71.65,0,1,0
2,0.8348,0,0,1,2,1,0.6183,1.1663,0,1,0,-4,0,0.4283,9.51,0,0,0
2,0.6022,0,0,1,3,2,0.5692,0.807,0,6,0,2,0,0.5314,9.6,0,0,0
1,13.4949,0,0,1,2,2,0.4967,5.2206,0,13,0,12,0,0.1328,108.96,0,0,1
1,16.9091,0,0,1,3,2,0.5075,4.3995,0,9,0,8,0,0.15,94.37,0,0,1
2,1.7251,0,1,1,2,2,0.6275,0.9434,0,4,0,3,0,0.3624,12.95,0,0,0
1,12.333,0,1,1,2,2,0.4736,1.3021,0,7,0,-3,0,0.008,21.74,0,0,0
2,-0.6022,0,0,1,3,1,0.6211,1.0756,1,6,1,1,2,0.3708,7.34,0,0,0
2,2.56,0,0,1,3,1,0.6308,1.1559,0,9,0,4,0,0.4202,9.26,0,0,0
2,14.2754,0,0,0,2,3,0.6283,1.0774,0,1,0,-14,0,0.2069,16.35,0,0,0
2,3.1622,0,0,1,1,1,0.5517,0.8264,0,8,0,6,0,0.5427,10.07,0,0,0
1,0.2326,0,1,1,3,1,0.4875,4.4803,0,0,0,-2,0,0.0005,94.16,0,0,1
2,2.2053,0,0,1,2,2,0.5689,1.1166,0,4,0,-3,0,0.3949,8.32,0,0,0
2,-2.2053,0,0,1,2,2,0.6078,2.2547,1,1,0,-3,2,0.3346,44.6,0,0,0
2,-2.8324,0,0,0,1,2,0.5583,1.0865,1,2,0,-11,2,0.1872,10.18,0,0,0
2,25.661,0,0,1,2,2,0.5625,0.9917,0,7,0,7,0,0.0702,7.91,0,0,0
2,3.1622,0,0,1,2,1,0.58,0.7945,0,1,0,-16,0,0.5244,9.3,0,0,1
2,-2.8324,0,0,0,2,3,0.62,1.1664,1,1,0,-8,2,0.2883,12.1,0,0,0
2,0.9894,0,0,0,1,3,0.6019,1.0426,0,8,0,-1,0,0.1622,15.51,0,0,0
2,-0.6022,0,0,1,2,1,0.6278,0.966,1,1,0,-7,2,0.3127,4.71,0,0,0
2,16.399,0,0,0,2,3,0.6189,0.8753,0,10,0,10,0,0.3292,11.32,0,0,0
2,0.0,1,0,0,2,3,0.6028,1.1446,0,7,1,4,0,0.2596,11.58,0,0,0
2,0.9645,0,0,1,3,3,0.6242,1.1889,0,0,0,0,0,0.317,12.64,0,0,1
3,-2.8324,0,0,1,3,2,0.685,0.9069,2,0,0,-7,6,0.8693,5.87,0,0,0
2,-2.8324,0,0,1,3,2,0.5931,0.9497,1,0,0,-4,2,0.0175,6.9,0,0,0
2,-1.3953,0,0,1,3,3,0.5111,1.0073,1,0,0,0,2,0.0899,8.28,0,0,0
2,14.7711,0,0,1,3,3,0.5375,0.9994,1,0,0,-3,2,0.0798,8.09,0,0,0
3,0.0,1,0,1,3,2,0.6625,0.7677,1,0,0,-7,3,0.7736,2.53,0,1,0
2,-1.3953,0,0,1,3,1,0.5713,1.0817,1,0,0,-8,2,0.1798,10.07,0,1,0
2,14.7711,0,1,1,3,1,0.5431,0.9981,0,0,0,-8,0,0.0777,8.06,0,0,0
3,1.2761,0,0,1,3,2,0.7433,0.8766,1,0,0,-13,3,0.8332,5.14,0,0,0
3,5.5522,0,0,1,3,3,0.7,0.8993,0,0,0,0,0,0.8603,5.69,0,0,0
2,17.2389,0,0,1,3,2,0.5319,0.9685,0,0,0,-7,0,0.041,7.35,0,0,0
2,17.4833,0,0,1,3,3,0.5783,14.4997,0,0,0,0,0,0.5255,240.0,0,0,1
2,11.5138,0,0,1,3,2,0.5583,1.032,0,0,0,-1,0,0.1202,8.87,0,0,0
2,17.2389,0,0,1,2,1,0.6176,1.1379,1,1,0,-4,2,0.2511,11.42,0,1,0
2,-13.7036,0,1,1,2,2,0.6167,13.06,1,1,0,0,2,0.2923,240.0,0,0,0
3,2.7432,0,1,1,3,2,0.6942,0.9022,1,0,0,-10,3,0.864,5.76,0,0,0
3,12.3081,0,0,1,2,1,0.7117,0.894,1,1,0,-7,3,0.8528,5.56,0,1,0
2,-2.8324,0,0,1,2,2,0.61,1.1704,1,1,0,-3,2,0.2931,12.2,0,0,0
2,1.2761,0,0,1,2,1,0.6208,3.3955,0,1,0,-13,0,0.4267,65.6,0,0,0
3,-0.0248,0,1,1,2,1,0.6292,0.9349,0,1,0,-7,0,0.9049,6.54,0,0,0
2,6.1193,0,0,1,2,2,0.6022,1.1734,0,1,0,1,0,0.2968,12.27,0,0,0
2,6.2202,0,1,1,2,1,0.6204,1.0586,0,1,0,-1,0,0.1516,9.51,0,0,0
3,10.8712,1,1,1,2,1,0.6792,0.9103,0,1,0,-1,0,0.873,5.95,0,0,0
2,0.9645,0,0,0,2,3,0.5444,1.0361,1,1,0,-5,2,0.1255,8.97,0,1,0
3,-2.8324,0,0,0,2,3,0.6708,0.9142,2,1,0,-2,6,0.8783,6.05,0,0,0
2,1.5514,0,0,0,2,3,0.5907,1.0724,0,1,0,-2,0,0.1686,9.84,0,0,0
2,10.8712,1,1,1,2,1,0.5403,1.0376,0,1,0,-1,0,0.1271,9.01,0,0,0
2,-1.3953,0,0,1,2,2,0.563,2.1225,1,1,0,0,2,0.259,35.04,0,0,0
2,10.8712,1,1,1,2,1,0.5472,0.9972,0,1,0,-1,0,0.0761,8.04,0,0,0
2,0.0,1,1,1,2,1,0.5731,1.0812,0,1,0,-1,0,0.1787,10.05,0,0,0
2,-1.3953,0,0,1,2,1,0.6056,1.1238,0,1,0,-4,0,0.2335,11.08,1,0,0
2,16.5068,0,0,1,2,1,0.5639,3.1495,0,1,0,-1,0,0.2965,59.69,0,0,0
2,-2.2301,0,0,1,2,2,0.5944,1.1596,0,1,0,-12,0,0.2798,11.94,0,0,0
3,5.5522,0,0,1,2,1,0.6683,0.9147,1,1,0,-7,3,0.8799,6.06,0,1,0
2,-2.8324,0,0,1,2,2,0.5792,1.0252,1,1,0,-15,2,0.1122,8.71,0,0,0
2,6.6564,0,0,1,2,2,0.6289,1.9275,0,1,0,1,0,0.2147,30.37,0,0,0
2,-2.8324,0,0,1,2,2,0.6097,0.9776,1,1,0,-3,2,0.0521,7.57,0,0,0
2,1.5514,0,0,1,2,2,0.6056,2.2037,0,1,0,-3,0,0.2976,36.99,0,0,0
2,6.2202,0,1,1,2,2,0.5676,1.0834,0,1,0,0,0,0.1819,10.11,0,0,0
2,0.0,1,0,0,2,3,0.5519,1.0895,0,1,0,-5,0,0.191,10.25,0,0,0
1,16.5068,0,0,1,2,2,0.5189,3.8429,0,1,0,-15,0,0.1005,76.33,0,0,1
2,0.0,1,0,1,2,2,0.6083,1.0158,0,1,0,-6,0,0.1011,8.48,0,0,0
2,4.2566,0,0,1,2,1,0.5565,1.0872,1,1,0,1,2,0.1883,10.2,0,1,0
3,-2.2301,0,0,0,2,3,0.7158,0.8914,1,1,0,-2,3,0.8502,5.5,0,0,0
2,-2.8324,0,0,0,1,3,0.525,1.0035,2,2,0,-1,4,0.0846,8.19,0,1,0
2,1.5514,0,1,0,1,2,0.575,1.0268,0,2,0,1,0,0.1138,8.75,0,0,0
2,-1.3953,0,0,1,1,1,0.6122,1.1534,1,2,0,0,2,0.2713,11.79,0,0,0
3,-2.2301,0,1,1,1,1,0.7492,0.873,1,2,0,-9,3,0.8294,5.06,0,0,0
2,7.6047,0,0,1,1,1,0.5074,1.1107,0,2,0,2,0,0.216,10.76,0,0,0
2,0.3298,0,0,0,1,2,0.6181,0.9753,0,2,1,-2,0,0.0489,7.51,0,0,0
2,-2.8324,0,1,0,1,3,0.5153,1.0063,2,2,2,2,4,0.0883,8.26,0,1,0
2,-2.8324,0,0,1,1,1,0.5972,1.0695,1,2,0,-3,2,0.1649,9.77,0,0,0
2,1.2761,0,1,0,1,2,0.6176,1.0601,0,2,0,1,0,0.1532,9.55,0,0,0
2,-2.8324,0,0,1,1,1,0.5486,0.9965,2,2,0,-15,4,0.0755,8.02,0,1,0
2,14.7711,0,0,0,1,2,0.5444,0.9644,0,2,0,1,0,0.0362,7.25,0,0,0
2,-0.0248,0,1,0,1,3,0.6211,1.1501,0,2,0,-4,0,0.267,11.71,0,0,0
2,22.3639,0,0,0,1,2,0.5935,1.1292,0,2,0,2,0,0.2404,11.21,0,0,0
2,1.5514,0,1,0,1,3,0.6111,1.0632,0,2,0,2,0,0.1569,9.62,0,0,0
2,-2.8324,0,0,1,1,1,0.5608,3.6485,1,2,0,-6,2,0.5368,71.67,0,1,2
2,-2.8324,0,0,0,1,3,0.6139,1.1399,1,2,0,-7,2,0.2532,11.46,0,0,0
1,19.3376,0,0,1,3,2,0.5125,1.2516,0,3,0,2,0,0.0016,14.14,0,0,1
2,1.5514,0,0,1,3,2,0.62,1.1927,1,3,1,-4,2,0.3197,12.73,0,1,1
1,-2.2301,0,1,1,3,1,0.5056,3.8857,1,3,1,1,1,0.129,77.36,0,1,2
2,-2.8324,0,0,1,3,1,0.6139,1.1199,1,3,0,-8,2,0.2287,10.98,0,0,0
2,2.5106,0,0,1,3,2,0.5361,1.0001,1,3,0,-1,2,0.0803,8.11,0,1,0
2,-2.2301,0,1,1,3,3,0.5878,1.162,1,3,1,3,2,0.283,11.99,0,1,0
2,-2.8324,0,0,1,3,1,0.6033,1.1565,2,3,0,-11,4,0.2755,11.86,0,1,0
2,2.5106,0,0,1,3,1,0.5347,1.0398,0,3,0,-8,0,0.1293,9.06,0,0,0
3,0.0,1,0,1,3,3,0.6458,0.9263,0,3,0,-3,0,0.8943,6.34,0,0,0
2,-1.3953,0,0,1,3,3,0.5236,0.9715,1,3,0,0,2,0.0441,7.42,0,1,0
2,14.7711,0,0,1,2,2,0.4958,1.0118,1,4,0,-3,2,0.0957,8.39,0,1,0
3,-2.8324,0,0,0,2,3,0.6325,0.9334,1,4,0,-2,3,0.9028,6.51,0,0,0
2,11.5138,0,0,1,2,2,0.6213,1.136,0,4,0,-9,0,0.2489,11.37,0,0,0
2,1.5514,0,0,1,2,2,0.6289,1.959,0,4,0,3,0,0.2149,31.12,0,0,0
2,6.4617,0,0,1,2,1,0.6267,1.0617,0,4,0,4,0,0.1553,9.59,0,0,1
2,0.0,1,0,0,2,3,0.5125,1.047,0,4,1,4,0,0.1378,9.23,0,0,0
3,15.8162,0,0,1,2,2,0.64,0.9296,0,4,0,3,0,0.898,6.42,0,0,0
2,-2.8324,0,0,0,2,3,0.5792,0.9869,1,4,1,1,2,0.0638,7.79,0,0,0
3,12.3081,0,0,1,2,2,0.6517,0.9232,0,4,0,-9,0,0.8905,6.26,0,0,0
1,12.3081,0,0,1,2,2,0.4875,1.0548,0,4,0,-6,0,0.0005,9.42,0,0,1
3,-2.8324,0,0,1,2,2,0.7325,0.8822,2,4,0,-6,6,0.8401,5.28,0,1,0
2,22.1143,0,0,1,2,2,0.5963,1.1472,0,4,1,4,0,0.2633,11.64,0,0,0
2,-1.3953,0,0,0,2,3,0.6157,1.1191,1,4,1,4,2,0.2277,10.96,0,0,0
2,-0.0248,0,0,1,2,1,0.6333,2.0183,0,4,0,-4,0,0.2182,32.54,0,0,0
2,-2.8324,0,0,0,1,2,0.4917,1.0537,1,5,1,1,2,0.1457,9.39,0,0,0
3,-2.8324,0,0,0,1,2,0.6808,0.9094,1,5,1,4,3,0.8719,5.93,0,0,0
1,11.5138,0,0,0,1,3,0.5148,3.8365,0,5,0,-1,0,0.0962,76.18,0,0,1
2,6.2202,0,0,0,1,2,0.4958,1.0523,0,5,0,4,0,0.1441,9.36,0,0,0
2,0.9645,0,0,0,1,2,0.5176,1.106,0,5,0,-8,0,0.2106,10.65,0,0,0
2,7.1428,0,0,0,1,3,0.5264,0.9709,0,5,0,5,0,0.0431,7.41,0,0,0
2,-2.2301,0,1,0,1,3,0.5352,1.0975,1,5,1,5,2,0.2005,10.45,0,0,0
2,4.945,0,0,0,1,2,0.6117,14.462,0,5,0,-8,0,0.504,240.0,0,0,1
2,10.8712,1,1,0,1,2,0.5333,1.0982,0,5,0,1,0,0.2016,10.46,0,0,0
3,-2.8324,0,0,0,1,3,0.6817,0.9086,1,5,0,-1,3,0.8714,5.91,0,0,0
2,0.0,1,0,1,1,1,0.5972,1.1275,0,5,1,3,0,0.2383,11.17,0,0,0
2,25.7539,0,0,0,1,2,0.6078,1.086,0,14,0,14,0,0.3767,7.59,0,0,0
2,10.4641,0,0,1,3,1,0.6111,2.0455,1,6,1,6,2,0.2317,39.58,0,1,0
2,-2.8324,0,0,0,1,2,0.6042,0.9467,1,5,1,1,2,0.0133,6.83,0,0,0
2,-0.0248,0,0,0,1,2,0.5667,0.9582,0,5,0,-2,0,0.0277,7.1,0,0,0
3,-2.8075,0,1,1,3,3,0.8017,0.7868,1,6,1,6,3,0.7965,9.37,0,0,0
2,0.3298,0,0,1,1,1,0.6267,0.9528,0,5,0,3,0,0.0218,6.97,0,0,1
2,6.2502,0,0,1,1,1,0.6009,1.0677,0,5,0,5,0,0.1628,9.73,0,0,0
2,14.7959,1,1,1,3,1,0.6117,1.1576,0,6,0,-2,0,0.308,18.27,0,0,1
2,-1.3705,0,0,1,3,2,0.6181,0.9166,1,6,1,2,2,0.008,12.49,0,0,0
2,-2.8075,0,0,1,3,3,0.6189,1.126,1,6,0,-3,2,0.2681,17.51,0,0,0
2,1.301,0,0,1,3,1,0.4944,0.9878,0,6,0,-11,0,0.0963,14.2,0,0,0
2,-2.8324,0,0,1,1,1,0.5569,0.9616,1,5,1,3,2,0.0314,7.18,0,0,0
2,0.3298,0,0,1,3,2,0.6178,1.151,0,6,1,5,0,0.2686,11.73,0,0,0
2,-1.3953,0,0,1,3,2,0.6275,1.1744,1,6,0,-4,2,0.2979,12.29,0,0,0
2,0.0248,0,0,1,3,3,0.6292,2.3122,0,6,1,3,0,0.3613,45.98,0,0,0
3,-2.8075,0,0,1,3,2,0.7567,0.8416,1,6,0,-7,3,0.8247,10.69,0,0,0
3,-2.2301,0,0,1,3,2,0.6617,0.9179,1,6,0,-7,3,0.8842,6.13,0,0,0
2,-1.3705,0,0,1,3,1,0.59,1.1364,1,6,1,1,2,0.2819,17.76,0,0,0
2,1.301,0,1,1,3,2,0.538,1.0711,1,6,1,5,2,0.1989,16.2,0,1,0
2,-2.8324,0,0,1,3,2,0.5157,1.1067,1,6,2,2,2,0.2117,10.67,0,0,0
2,1.5514,0,0,1,3,3,0.6019,1.1252,0,6,0,6,0,0.2356,11.11,1,0,0
3,13.8482,0,0,1,3,3,0.735,0.8557,0,6,0,6,0,0.8385,11.03,0,0,0
3,8.4423,0,0,1,3,2,0.695,0.8772,0,6,0,6,0,0.8634,11.54,0,0,0
3,17.2389,0,0,1,3,3,0.6767,0.9111,1,6,1,3,3,0.8746,5.97,0,1,0
3,-2.8075,0,0,1,3,1,0.7317,0.8581,1,6,0,-2,3,0.8406,11.08,0,0,0
2,1.5514,0,1,0,2,3,0.625,1.1151,0,7,0,1,0,0.2223,10.87,0,0,0
2,19.3376,0,0,1,2,1,0.5083,1.8306,0,7,0,-1,0,0.2105,28.04,0,0,0
2,-2.2301,0,0,1,2,1,0.6167,1.1798,1,7,1,5,2,0.3048,12.42,0,0,1
2,3.1622,0,0,0,1,2,0.6292,0.7389,0,8,0,7,0,0.4927,7.97,0,0,1
2,2.5354,0,0,1,3,2,0.5389,0.9744,0,6,0,-4,0,0.0793,13.87,0,0,0
2,0.9894,0,0,1,3,1,0.6233,1.1405,0,6,0,-2,0,0.2867,17.86,0,0,0
3,-2.8075,0,1,1,3,1,0.63,0.7827,1,6,1,4,3,0.7944,9.28,0,0,0
2,1.5514,0,0,0,2,3,0.6042,1.1859,1,7,2,7,2,0.3128,12.57,0,0,1
3,0.0248,0,0,1,3,2,0.6867,0.7169,1,6,2,-1,3,0.7582,7.7,0,0,1
2,0.0,1,0,0,2,3,0.5528,0.962,0,7,2,4,0,0.033,7.19,0,0,1
3,10.8712,1,0,1,2,1,0.6475,0.7845,0,7,0,5,0,0.7832,2.93,0,0,0
2,0.3298,0,0,1,2,1,0.5241,1.103,0,7,0,-4,0,0.2069,10.58,0,0,0
3,2.7681,0,1,1,2,2,0.7533,0.8446,0,7,0,-3,0,0.8268,10.76,0,0,0
2,11.5387,0,0,1,2,2,0.5028,1.025,0,7,0,-3,0,0.1415,15.09,0,0,0
3,-2.8075,0,0,1,1,1,0.6825,0.7198,1,2,0,0,3,0.7609,7.76,0,0,0
2,-2.8324,0,0,1,2,2,0.5083,1.0484,1,7,1,6,2,0.1394,9.27,0,0,0
3,-2.8075,0,0,1,2,1,0.6833,0.7187,1,7,1,2,3,0.7604,7.74,0,0,0
2,-2.8324,0,0,0,2,3,0.5514,1.0344,1,7,0,-2,2,0.1229,8.93,0,0,0
3,0.9894,0,0,1,2,2,0.6875,0.8815,1,7,1,6,3,0.8677,11.64,0,0,0
2,11.5138,0,0,1,2,2,0.6069,0.9785,0,7,0,6,0,0.0532,7.59,0,0,1
2,17.2638,0,0,1,2,1,0.6185,1.1127,0,7,0,5,0,0.2505,17.19,0,0,0
2,-2.8075,0,0,1,2,2,0.6083,0.9528,1,7,0,0,2,0.0527,13.36,0,0,0
2,0.0,1,0,0,2,3,0.6264,0.9145,1,7,2,7,2,0.0048,12.44,0,0,0
2,11.5138,0,1,1,2,1,0.6322,1.8603,0,7,0,-7,0,0.2126,28.75,0,0,0
2,10.5697,0,0,1,2,1,0.5167,1.0815,0,7,0,7,0,0.2112,16.45,0,0,0
2,-2.8075,0,1,1,2,2,0.6178,2.2458,1,7,1,6,2,0.3298,44.39,0,0,0
2,-2.8324,0,0,0,1,2,0.6267,0.945,1,8,1,4,2,0.0122,6.79,0,0,1
2,1.301,0,0,1,2,2,0.6133,1.1565,0,7,0,-6,0,0.3069,18.25,0,0,1
3,2.7681,0,1,0,2,3,0.6792,0.7238,0,7,1,-2,0,0.763,7.86,0,0,0
3,-17.0012,0,0,0,2,3,0.7408,15.1712,3,7,3,4,9,0.7282,240.0,0,2,0
2,19.3376,0,0,0,1,2,0.4986,1.0112,0,8,0,-2,0,0.0947,8.38,0,0,0
2,0.0248,0,0,0,2,3,0.6028,2.184,0,7,1,1,0,0.2993,42.91,0,0,0
2,-1.3953,0,0,0,1,2,0.5208,1.0047,1,8,1,4,2,0.0862,8.22,0,0,0
3,-14.7959,1,0,1,2,1,0.7308,15.1858,3,7,2,5,9,0.7346,240.0,0,0,0
2,-1.3953,0,0,1,1,1,0.6225,1.1906,1,8,1,3,2,0.3181,12.68,0,0,1
1,7.1588,0,0,0,1,2,0.5142,4.0269,0,8,0,8,0,0.1446,80.75,0,0,2
2,-2.8075,0,0,1,2,2,0.5458,0.9393,1,7,0,-9,2,0.0356,13.03,0,0,0
2,14.2505,0,0,0,1,2,0.5528,1.0335,0,8,0,-2,0,0.1223,8.91,0,0,0
2,-2.8324,0,0,0,1,3,0.6283,0.9195,1,8,1,8,2,0.0005,6.17,0,0,1
2,20.0295,0,1,1,2,1,0.6102,1.1162,0,7,0,-7,0,0.2553,17.28,0,0,0
3,20.0046,0,0,1,1,1,0.6725,0.9135,0,8,0,6,0,0.8773,6.03,1,0,0
2,13.8482,0,0,1,2,2,0.6269,1.1095,0,7,0,6,0,0.2457,17.12,0,0,0
2,11.5138,0,0,1,1,1,0.5898,1.0733,0,8,0,-3,0,0.1691,9.86,0,0,0
2,10.896,0,0,0,2,3,0.6194,1.0344,0,7,0,1,0,0.1521,15.31,0,0,0
